2018-09-18 18:31:53.403781 Found interval {'miny': 231, 'maxy': 244, 'amplitude': 0.9894589487749086, 'center': 240, 'trend': -0.015707622136300916}
2018-09-18 18:31:56.427362 Found interval {'miny': 232, 'maxy': 240, 'amplitude': 0.9820580172720802, 'center': 238, 'trend': 0.01324859358419194}
2018-09-18 18:32:02.137703 Found interval {'miny': 226, 'maxy': 232, 'amplitude': 0.8793652605896078, 'center': 230, 'trend': 0.028418049914154853}
2018-09-18 18:32:04.384699 Found interval {'miny': 231, 'maxy': 242, 'amplitude': 1.0309468849171355, 'center': 239, 'trend': -0.002585033502327171}
2018-09-18 18:32:04.638905 Found interval {'miny': 233, 'maxy': 244, 'amplitude': 0.74395673027756, 'center': 241, 'trend': -0.006965976292357281}
2018-09-18 18:32:04.890565 Found interval {'miny': 214, 'maxy': 223, 'amplitude': 0.6293530428920451, 'center': 220, 'trend': -0.010784305166936816}
2018-09-18 18:32:08.364682 Found interval {'miny': 232, 'maxy': 239, 'amplitude': 0.7923162550477785, 'center': 237, 'trend': -0.010591064171032848}
2018-09-18 18:32:09.621502 Found interval {'miny': 217, 'maxy': 225, 'amplitude': 0.794458629873381, 'center': 223, 'trend': -0.0023010507175809246}
2018-09-18 18:32:09.875176 Found interval {'miny': 218, 'maxy': 224, 'amplitude': 0.9491502806068393, 'center': 222, 'trend': -0.000397545448961503}
2018-09-18 18:32:10.126803 Found interval {'miny': 218, 'maxy': 223, 'amplitude': 1.1043386854424408, 'center': 221, 'trend': 0.0012369205041456465}
2018-09-18 18:32:21.766520 Found interval {'miny': 216, 'maxy': 225, 'amplitude': 0.5813646790963479, 'center': 222, 'trend': 0.02476700557338109}
2018-09-18 18:32:22.018569 Found interval {'miny': 217, 'maxy': 222, 'amplitude': 0.6789887327028764, 'center': 220, 'trend': 0.02354013516316224}
2018-09-18 18:32:28.003032 Found interval {'miny': 233, 'maxy': 243, 'amplitude': 0.3663510718357251, 'center': 240, 'trend': 0.047246347204456085}
2018-09-18 18:32:32.501416 Found interval {'miny': 227, 'maxy': 235, 'amplitude': 0.6578800792006515, 'center': 233, 'trend': 0.0034445446103299453}
2018-09-18 18:32:32.756222 Found interval {'miny': 227, 'maxy': 235, 'amplitude': 1.011396657552603, 'center': 233, 'trend': 0.0032430704602441946}
2018-09-18 18:32:34.254123 Found interval {'miny': 232, 'maxy': 242, 'amplitude': 1.1692170888027906, 'center': 239, 'trend': -0.008489546953021534}
2018-09-18 18:32:34.505340 Found interval {'miny': 232, 'maxy': 242, 'amplitude': 0.9984462054339817, 'center': 239, 'trend': -0.011145319203199016}
2018-09-18 18:32:34.764646 Found interval {'miny': 233, 'maxy': 242, 'amplitude': 0.879130405969252, 'center': 239, 'trend': -0.012165257879878148}
2018-09-18 18:32:35.016721 Found interval {'miny': 233, 'maxy': 243, 'amplitude': 0.6604145209958263, 'center': 240, 'trend': -0.012435064388957829}
2018-09-18 18:32:35.270783 Found interval {'miny': 235, 'maxy': 245, 'amplitude': 0.5104651771518718, 'center': 242, 'trend': -0.01137554743866279}
2018-09-18 18:32:41.220921 Found interval {'miny': 225, 'maxy': 235, 'amplitude': 0.9197381291671713, 'center': 232, 'trend': 0.011400145179058987}
2018-09-18 18:32:41.469517 Found interval {'miny': 216, 'maxy': 225, 'amplitude': 0.8845428970226691, 'center': 222, 'trend': 0.010468375255089238}
2018-09-18 18:32:41.729676 Found interval {'miny': 216, 'maxy': 226, 'amplitude': 0.8143503886026994, 'center': 223, 'trend': 0.010236633552629897}
2018-09-18 18:32:48.000814 Found interval {'miny': 232, 'maxy': 242, 'amplitude': 0.35159580181035477, 'center': 239, 'trend': 0.020552892536053028}
2018-09-18 18:32:51.269162 Found interval {'miny': 228, 'maxy': 234, 'amplitude': 0.4862066397693389, 'center': 232, 'trend': -0.023273007531887196}
2018-09-18 18:33:00.009089 Found interval {'miny': 230, 'maxy': 240, 'amplitude': 0.5791911893135285, 'center': 237, 'trend': 0.00492309983330283}
2018-09-18 18:33:00.282465 Found interval {'miny': 230, 'maxy': 242, 'amplitude': 0.6229662060808802, 'center': 239, 'trend': 0.005034968891426134}
2018-09-18 18:33:00.556834 Found interval {'miny': 226, 'maxy': 238, 'amplitude': 0.9404341586460817, 'center': 235, 'trend': 0.0074586030421363225}
2018-09-18 18:33:00.827960 Found interval {'miny': 227, 'maxy': 238, 'amplitude': 1.1981740010471529, 'center': 235, 'trend': 0.010276487811455121}
2018-09-18 18:33:02.155665 Found interval {'miny': 219, 'maxy': 224, 'amplitude': 0.7819525007873208, 'center': 222, 'trend': -0.006388137736598396}
2018-09-18 18:33:02.420756 Found interval {'miny': 219, 'maxy': 224, 'amplitude': 0.7510253231786991, 'center': 222, 'trend': -0.008511175238832913}
2018-09-18 18:33:04.022843 Found interval {'miny': 248, 'maxy': 256, 'amplitude': 0.3621437996840326, 'center': 254, 'trend': -0.0158332196472291}
2018-09-18 18:33:04.292278 Found interval {'miny': 247, 'maxy': 257, 'amplitude': 0.44414436292408027, 'center': 254, 'trend': -0.017221834459660034}
2018-09-18 18:33:04.564066 Found interval {'miny': 247, 'maxy': 262, 'amplitude': 0.5440761904622705, 'center': 258, 'trend': -0.01904697755358999}
2018-09-18 18:33:04.835732 Found interval {'miny': 228, 'maxy': 234, 'amplitude': 0.6772514569463535, 'center': 232, 'trend': -0.019329450039064857}
2018-09-18 18:33:06.109995 Found interval {'miny': 231, 'maxy': 238, 'amplitude': 0.7496983520594102, 'center': 236, 'trend': -0.01867614942828967}
2018-09-18 18:33:07.863198 Found interval {'miny': 217, 'maxy': 223, 'amplitude': 0.5329216691170726, 'center': 221, 'trend': -0.0037639092448364833}
2018-09-18 18:33:13.373342 Found interval {'miny': 227, 'maxy': 237, 'amplitude': 0.6496644917315101, 'center': 234, 'trend': -0.0027695939996058923}
2018-09-18 18:33:13.629316 Found interval {'miny': 229, 'maxy': 238, 'amplitude': 0.7413549884229674, 'center': 235, 'trend': -0.0035578744879197614}
2018-09-18 18:33:13.885895 Found interval {'miny': 227, 'maxy': 236, 'amplitude': 0.6388861393074788, 'center': 233, 'trend': -0.006181416782709213}
2018-09-18 18:33:14.139204 Found interval {'miny': 227, 'maxy': 235, 'amplitude': 0.6572909897106433, 'center': 233, 'trend': -0.008012106482885929}
2018-09-18 18:33:17.126106 Found interval {'miny': 234, 'maxy': 242, 'amplitude': 0.3122042155452586, 'center': 240, 'trend': -0.010949992957450898}
2018-09-18 18:33:20.421680 Found interval {'miny': 228, 'maxy': 233, 'amplitude': 0.25480850132295646, 'center': 231, 'trend': -0.005543346597585415}
2018-09-18 18:33:20.675239 Found interval {'miny': 227, 'maxy': 232, 'amplitude': 0.3089173908257148, 'center': 230, 'trend': -0.003704129008767786}
2018-09-18 18:33:20.925660 Found interval {'miny': 227, 'maxy': 239, 'amplitude': 0.3259449587356666, 'center': 236, 'trend': -0.002756393884579771}
2018-09-18 18:33:22.906673 Found interval {'miny': 233, 'maxy': 242, 'amplitude': 0.8370220212949204, 'center': 239, 'trend': 0.008305910152892842}
2018-09-18 18:33:23.161921 Found interval {'miny': 233, 'maxy': 242, 'amplitude': 0.728697738226058, 'center': 239, 'trend': 0.009492799437002115}
2018-09-18 18:33:23.416134 Found interval {'miny': 233, 'maxy': 243, 'amplitude': 0.5638780123831791, 'center': 240, 'trend': 0.010690914134964265}
2018-09-18 18:33:23.670650 Found interval {'miny': 217, 'maxy': 225, 'amplitude': 0.4568038557133805, 'center': 223, 'trend': 0.010086244890803934}
2018-09-18 18:33:29.664993 Found interval {'miny': 228, 'maxy': 239, 'amplitude': 0.6920658156192777, 'center': 236, 'trend': 0.00467036551550983}
2018-09-18 18:33:36.387391 Found interval {'miny': 227, 'maxy': 234, 'amplitude': 2.614889407511615, 'center': 232, 'trend': -0.1300961967787851}
2018-09-18 18:33:40.622728 Found interval {'miny': 236, 'maxy': 243, 'amplitude': 1.5259608634351216, 'center': 241, 'trend': -0.15601648326311532}
2018-09-18 18:33:41.876173 Found interval {'miny': 238, 'maxy': 246, 'amplitude': 2.9760725941937376, 'center': 244, 'trend': -0.10672741560667587}
2018-09-18 18:33:42.136369 Found interval {'miny': 239, 'maxy': 247, 'amplitude': 2.8960024936395223, 'center': 245, 'trend': -0.09475414240387679}
2018-09-18 18:33:42.386166 Found interval {'miny': 238, 'maxy': 247, 'amplitude': 2.8563087208448916, 'center': 244, 'trend': -0.08195922760560602}
2018-09-18 18:33:42.641596 Found interval {'miny': 240, 'maxy': 249, 'amplitude': 2.718372359109278, 'center': 246, 'trend': -0.07056573447841623}
2018-09-18 18:33:45.121946 Found interval {'miny': 224, 'maxy': 234, 'amplitude': 2.270399918443633, 'center': 231, 'trend': -0.0062973183284846905}
2018-09-18 18:33:45.375771 Found interval {'miny': 225, 'maxy': 235, 'amplitude': 2.6716919310862854, 'center': 232, 'trend': -0.0005974502163916207}
2018-09-18 18:33:50.395581 Found interval {'miny': 247, 'maxy': 264, 'amplitude': 1.4937208838331717, 'center': 259, 'trend': 0.024982103054365688}
2018-09-18 18:33:53.138778 Found interval {'miny': 230, 'maxy': 240, 'amplitude': 2.0478283370455066, 'center': 237, 'trend': -0.0036010884150051515}
2018-09-18 18:33:53.389843 Found interval {'miny': 230, 'maxy': 240, 'amplitude': 2.163176650803092, 'center': 237, 'trend': -0.00523819239912647}
2018-09-18 18:33:53.638519 Found interval {'miny': 229, 'maxy': 241, 'amplitude': 1.958052313424006, 'center': 238, 'trend': -0.008688068697926871}
2018-09-18 18:33:53.890521 Found interval {'miny': 229, 'maxy': 241, 'amplitude': 1.9538142762399215, 'center': 238, 'trend': -0.01091221930644434}
2018-09-18 18:33:54.143871 Found interval {'miny': 229, 'maxy': 242, 'amplitude': 1.7411016136444284, 'center': 238, 'trend': -0.015041187322584748}
2018-09-18 18:33:56.888460 Found interval {'miny': 248, 'maxy': 257, 'amplitude': 1.204100617323268, 'center': 254, 'trend': -0.09890263200017387}
2018-09-18 18:33:59.630795 Found interval {'miny': 233, 'maxy': 242, 'amplitude': 2.0690893053486175, 'center': 239, 'trend': -0.07820129301347793}
2018-09-18 18:33:59.884638 Found interval {'miny': 235, 'maxy': 245, 'amplitude': 1.8562921257005542, 'center': 242, 'trend': -0.07700478463171682}
2018-09-18 18:34:00.136826 Found interval {'miny': 218, 'maxy': 224, 'amplitude': 1.9584468122298246, 'center': 222, 'trend': -0.07766813909078475}
2018-09-18 18:39:53.454096 Found interval {'miny': 227, 'maxy': 235, 'amplitude': 0.6282773756462521, 'center': 231, 'trend': 0.047222262940337836}
2018-09-18 18:39:53.715094 Found interval {'miny': 227, 'maxy': 236, 'amplitude': 0.8515491865184789, 'center': 231, 'trend': 0.043721069500687194}
2018-09-18 18:39:53.969838 Found interval {'miny': 226, 'maxy': 235, 'amplitude': 0.8131887039737796, 'center': 230, 'trend': 0.03762506527035126}
2018-09-18 18:39:55.716894 Found interval {'miny': 231, 'maxy': 241, 'amplitude': 0.7285123619192128, 'center': 236, 'trend': 0.00616549683682914}
2018-09-18 18:39:55.977184 Found interval {'miny': 232, 'maxy': 243, 'amplitude': 0.6575776002778403, 'center': 237, 'trend': 0.0037423020064193983}
2018-09-18 18:39:56.225977 Found interval {'miny': 231, 'maxy': 244, 'amplitude': 0.4550037880078065, 'center': 237, 'trend': 0.0012156006889751964}
2018-09-18 18:39:58.717515 Found interval {'miny': 238, 'maxy': 246, 'amplitude': 0.6830028565500598, 'center': 242, 'trend': -0.00499839373813762}
2018-09-18 18:39:58.974687 Found interval {'miny': 239, 'maxy': 247, 'amplitude': 0.6728212988424502, 'center': 243, 'trend': -0.00533687976833748}
2018-09-18 18:40:01.444001 Found interval {'miny': 208, 'maxy': 214, 'amplitude': 0.4647018893386424, 'center': 211, 'trend': -0.0018158529304507284}
2018-09-18 18:40:01.954559 Found interval {'miny': 229, 'maxy': 240, 'amplitude': 0.5810120928891572, 'center': 234, 'trend': 0.0008309457148644252}
2018-09-18 18:40:02.203079 Found interval {'miny': 228, 'maxy': 239, 'amplitude': 0.6690539571472441, 'center': 233, 'trend': 0.002269164574034311}
2018-09-18 18:40:03.438292 Found interval {'miny': 225, 'maxy': 234, 'amplitude': 0.6077241199187374, 'center': 229, 'trend': -0.004952484780679927}
2018-09-18 18:40:03.691472 Found interval {'miny': 226, 'maxy': 237, 'amplitude': 0.608735157174536, 'center': 231, 'trend': -0.005300813711059236}
2018-09-18 18:40:10.815318 Found interval {'miny': 232, 'maxy': 242, 'amplitude': 0.3888495330509163, 'center': 237, 'trend': 0.017454672888365986}
2018-09-18 18:40:11.070173 Found interval {'miny': 231, 'maxy': 243, 'amplitude': 0.3377615169970802, 'center': 237, 'trend': 0.018821701195800424}
2018-09-18 18:40:11.568112 Found interval {'miny': 233, 'maxy': 243, 'amplitude': 0.45903156130802497, 'center': 238, 'trend': 0.02686493669293564}
2018-09-18 18:40:11.816663 Found interval {'miny': 234, 'maxy': 244, 'amplitude': 0.3695359805661992, 'center': 239, 'trend': 0.029296898523886464}
2018-09-18 18:40:15.306952 Found interval {'miny': 244, 'maxy': 249, 'amplitude': 0.7284755088606768, 'center': 246, 'trend': 0.040399972341594856}
2018-09-18 18:40:15.810730 Found interval {'miny': 227, 'maxy': 233, 'amplitude': 0.6059830477011025, 'center': 230, 'trend': 0.043651756153406156}
2018-09-18 18:40:16.060851 Found interval {'miny': 228, 'maxy': 234, 'amplitude': 0.6952282320874047, 'center': 231, 'trend': 0.04402731210027992}
2018-09-18 18:40:17.558761 Found interval {'miny': 222, 'maxy': 228, 'amplitude': 0.7217904833391644, 'center': 225, 'trend': 0.027917634473445037}
2018-09-18 18:40:17.831199 Found interval {'miny': 219, 'maxy': 225, 'amplitude': 0.7666660762103786, 'center': 222, 'trend': 0.023250817340554036}
2018-09-18 18:40:18.084132 Found interval {'miny': 220, 'maxy': 225, 'amplitude': 0.7532291061058755, 'center': 222, 'trend': 0.019886382216051563}
2018-09-18 18:40:18.332134 Found interval {'miny': 218, 'maxy': 223, 'amplitude': 0.7101581365899778, 'center': 220, 'trend': 0.017614495520807065}
2018-09-18 18:40:18.586409 Found interval {'miny': 231, 'maxy': 242, 'amplitude': 0.5870642620392428, 'center': 236, 'trend': 0.02001882019320048}
2018-09-18 18:40:18.843609 Found interval {'miny': 230, 'maxy': 243, 'amplitude': 0.4532500273255758, 'center': 236, 'trend': 0.020728799793922975}
2018-09-18 18:40:19.340424 Found interval {'miny': 211, 'maxy': 217, 'amplitude': 0.3794717536877329, 'center': 214, 'trend': 0.017719394196019433}
2018-09-18 18:40:19.602596 Found interval {'miny': 228, 'maxy': 232, 'amplitude': 0.5101690020856268, 'center': 230, 'trend': 0.01900137383946718}
2018-09-18 18:40:19.869849 Found interval {'miny': 228, 'maxy': 233, 'amplitude': 0.7298964997758938, 'center': 230, 'trend': 0.02157399849597033}
2018-09-18 18:40:20.121874 Found interval {'miny': 229, 'maxy': 234, 'amplitude': 0.6909287857501615, 'center': 231, 'trend': 0.02158004418017975}
2018-09-18 18:40:21.357068 Found interval {'miny': 236, 'maxy': 246, 'amplitude': 0.5531990208253617, 'center': 241, 'trend': 0.013606015192068166}
2018-09-18 18:40:22.896932 Found interval {'miny': 244, 'maxy': 248, 'amplitude': 0.5060462469924485, 'center': 246, 'trend': 0.006709293832120955}
2018-09-18 18:40:23.394678 Found interval {'miny': 228, 'maxy': 232, 'amplitude': 0.6118535118419988, 'center': 230, 'trend': 0.010161582473208263}
2018-09-18 18:40:23.643645 Found interval {'miny': 227, 'maxy': 235, 'amplitude': 0.9008058033851024, 'center': 231, 'trend': 0.015615722252981239}
2018-09-18 18:40:23.904205 Found interval {'miny': 228, 'maxy': 237, 'amplitude': 0.9243629475475102, 'center': 232, 'trend': 0.0192912342386884}
2018-09-18 18:40:24.158004 Found interval {'miny': 227, 'maxy': 238, 'amplitude': 0.4872283947885759, 'center': 232, 'trend': 0.015924326755330266}
2018-09-18 18:40:24.903473 Found interval {'miny': 221, 'maxy': 228, 'amplitude': 0.3761715456390746, 'center': 224, 'trend': 0.00597552413753298}
2018-09-18 18:40:26.385435 Found interval {'miny': 243, 'maxy': 252, 'amplitude': 0.3863796150264132, 'center': 247, 'trend': -0.0016431281580859146}
2018-09-18 18:40:26.640039 Found interval {'miny': 254, 'maxy': 258, 'amplitude': 0.3454807874220913, 'center': 256, 'trend': -0.0009441870396811622}
2018-09-18 18:40:37.770293 Found interval {'miny': 233, 'maxy': 243, 'amplitude': 0.330982421852419, 'center': 238, 'trend': 0.02020030860855219}
2018-09-18 18:40:38.522958 Found interval {'miny': 235, 'maxy': 244, 'amplitude': 0.18957579386975595, 'center': 239, 'trend': 0.020744657420419244}
2018-09-18 18:40:40.260742 Found interval {'miny': 244, 'maxy': 255, 'amplitude': 0.43530891034461294, 'center': 249, 'trend': 0.03061857612232201}
2018-09-18 18:40:45.462178 Found interval {'miny': 227, 'maxy': 232, 'amplitude': 0.4023502152262277, 'center': 229, 'trend': -0.021803054681952865}
2018-09-18 18:40:45.711909 Found interval {'miny': 227, 'maxy': 235, 'amplitude': 0.6100651903598602, 'center': 231, 'trend': -0.02484554832912235}
2018-09-18 18:40:54.403670 Found interval {'miny': 226, 'maxy': 235, 'amplitude': 1.3440507286782506, 'center': 230, 'trend': 0.04738508029886886}
2018-09-18 18:40:54.650094 Found interval {'miny': 216, 'maxy': 225, 'amplitude': 1.2938343399551837, 'center': 220, 'trend': 0.04597806629171283}
2018-09-18 18:40:54.912310 Found interval {'miny': 218, 'maxy': 224, 'amplitude': 1.2289065038620275, 'center': 221, 'trend': 0.046044605526029764}
2018-09-18 18:41:00.632087 Found interval {'miny': 225, 'maxy': 235, 'amplitude': 1.0277807430927084, 'center': 230, 'trend': 0.02865806454588573}
2018-09-18 18:41:00.881783 Found interval {'miny': 229, 'maxy': 239, 'amplitude': 1.2915642359732327, 'center': 234, 'trend': 0.030237843753380747}
2018-09-18 18:41:01.138472 Found interval {'miny': 230, 'maxy': 239, 'amplitude': 1.5781707098112638, 'center': 234, 'trend': 0.03352584603167937}
2018-09-18 18:41:01.392148 Found interval {'miny': 231, 'maxy': 241, 'amplitude': 1.38853572825772, 'center': 236, 'trend': 0.033250931388868483}
2018-09-18 18:41:01.643590 Found interval {'miny': 232, 'maxy': 241, 'amplitude': 1.5131656118865662, 'center': 236, 'trend': 0.03567270448219478}
2018-09-18 18:41:01.894550 Found interval {'miny': 232, 'maxy': 242, 'amplitude': 1.0200992089815102, 'center': 237, 'trend': 0.0341900460312866}
2018-09-18 18:41:02.151305 Found interval {'miny': 232, 'maxy': 243, 'amplitude': 0.8127384992095521, 'center': 237, 'trend': 0.03263610246136838}
2018-09-18 18:41:02.404038 Found interval {'miny': 233, 'maxy': 247, 'amplitude': 0.5051099284321435, 'center': 240, 'trend': 0.02976760860232951}
2018-09-18 18:41:05.158585 Found interval {'miny': 247, 'maxy': 258, 'amplitude': 0.7516442665409259, 'center': 252, 'trend': 0.016274149056732492}
2018-09-18 18:41:05.409338 Found interval {'miny': 243, 'maxy': 248, 'amplitude': 0.7893065361304994, 'center': 245, 'trend': 0.01800813822717619}
2018-09-18 18:41:07.637584 Found interval {'miny': 232, 'maxy': 242, 'amplitude': 1.435146896584812, 'center': 237, 'trend': 0.03807900061142173}
2018-09-18 18:41:07.891603 Found interval {'miny': 232, 'maxy': 242, 'amplitude': 1.2198952536464482, 'center': 237, 'trend': 0.03829776357464441}
2018-09-18 18:41:08.148454 Found interval {'miny': 232, 'maxy': 242, 'amplitude': 1.2735555240953518, 'center': 237, 'trend': 0.04294510975894013}
2018-09-18 18:41:08.404909 Found interval {'miny': 214, 'maxy': 224, 'amplitude': 1.0023889606313565, 'center': 219, 'trend': 0.043646187073246516}
2018-09-18 18:41:10.887268 Found interval {'miny': 242, 'maxy': 247, 'amplitude': 1.3860758889896205, 'center': 244, 'trend': 0.013796599593017775}
2018-09-18 18:41:13.365590 Found interval {'miny': 232, 'maxy': 242, 'amplitude': 1.4935770292344315, 'center': 237, 'trend': -0.002633852960454941}
2018-09-18 18:41:13.621067 Found interval {'miny': 233, 'maxy': 243, 'amplitude': 1.4652340705163092, 'center': 238, 'trend': -0.006059135752840501}
2018-09-18 18:41:13.876856 Found interval {'miny': 215, 'maxy': 224, 'amplitude': 1.4193009897377005, 'center': 219, 'trend': -0.008479929706189713}
2018-09-18 18:41:14.160594 Found interval {'miny': 217, 'maxy': 223, 'amplitude': 1.4085357142426544, 'center': 220, 'trend': -0.010441696915243149}
2018-09-18 18:41:19.482435 Found interval {'miny': 228, 'maxy': 240, 'amplitude': 0.9097446423478457, 'center': 234, 'trend': -0.017311351715883844}
2018-09-18 18:41:19.768016 Found interval {'miny': 228, 'maxy': 241, 'amplitude': 0.9197904267523184, 'center': 234, 'trend': -0.015205842054599326}
2018-09-18 18:41:20.023176 Found interval {'miny': 229, 'maxy': 244, 'amplitude': 0.9534902879314257, 'center': 236, 'trend': -0.0129055390095075}
2018-09-18 18:41:20.278910 Found interval {'miny': 229, 'maxy': 244, 'amplitude': 0.8729885889141665, 'center': 236, 'trend': -0.011806865565039036}
2018-09-18 18:41:20.535411 Found interval {'miny': 230, 'maxy': 245, 'amplitude': 0.8087636708839353, 'center': 237, 'trend': -0.011206110281677468}
2018-09-18 18:41:25.083202 Found interval {'miny': 227, 'maxy': 235, 'amplitude': 0.6440919397253786, 'center': 231, 'trend': -0.046835794985808234}
2018-09-18 18:41:29.092206 Found interval {'miny': 238, 'maxy': 245, 'amplitude': 0.9812661467907307, 'center': 241, 'trend': -0.028780830328317263}
2018-09-18 18:41:29.341130 Found interval {'miny': 238, 'maxy': 246, 'amplitude': 1.0129572106516258, 'center': 242, 'trend': -0.023985274890076222}
2018-09-18 18:41:29.591033 Found interval {'miny': 236, 'maxy': 243, 'amplitude': 0.8412533710935595, 'center': 239, 'trend': -0.013838816659711045}
2018-09-18 18:41:30.842819 Found interval {'miny': 239, 'maxy': 250, 'amplitude': 1.0320976839140759, 'center': 244, 'trend': 0.02366240632731762}
2018-09-18 18:41:33.325761 Found interval {'miny': 227, 'maxy': 236, 'amplitude': 0.7544023566682949, 'center': 231, 'trend': 0.06035762065162165}
2018-09-18 18:41:33.574655 Found interval {'miny': 227, 'maxy': 236, 'amplitude': 1.0078140733796253, 'center': 231, 'trend': 0.06493127977978404}
2018-09-18 18:41:33.827116 Found interval {'miny': 223, 'maxy': 232, 'amplitude': 0.9728331047527515, 'center': 227, 'trend': 0.06396832308704063}
2018-09-18 18:41:34.082311 Found interval {'miny': 225, 'maxy': 235, 'amplitude': 1.190417323152411, 'center': 230, 'trend': 0.06459782267230717}
2018-09-18 18:41:39.311962 Found interval {'miny': 236, 'maxy': 241, 'amplitude': 0.89861752271259, 'center': 238, 'trend': 0.012345215494800226}
2018-09-18 18:41:39.566612 Found interval {'miny': 237, 'maxy': 242, 'amplitude': 1.0653103864892681, 'center': 239, 'trend': 0.007118141713252786}
2018-09-18 18:41:42.069667 Found interval {'miny': 229, 'maxy': 234, 'amplitude': 1.1968986882292965, 'center': 231, 'trend': -0.005401367143547902}
2018-09-18 18:41:44.310628 Found interval {'miny': 233, 'maxy': 243, 'amplitude': 1.0147951930574244, 'center': 238, 'trend': -0.009243279138395129}
2018-09-18 18:41:44.573173 Found interval {'miny': 233, 'maxy': 243, 'amplitude': 1.0679605893034596, 'center': 238, 'trend': -0.010854916148064601}
2018-09-18 18:41:44.823508 Found interval {'miny': 215, 'maxy': 224, 'amplitude': 1.1220417759193362, 'center': 219, 'trend': -0.011022064753574461}
2018-09-18 18:41:45.083639 Found interval {'miny': 232, 'maxy': 243, 'amplitude': 1.1007862139464955, 'center': 237, 'trend': -0.004680965244458349}
2018-09-18 18:41:45.337413 Found interval {'miny': 232, 'maxy': 245, 'amplitude': 0.8904915781039282, 'center': 238, 'trend': -0.0009540478877396088}
2018-09-18 18:41:45.587688 Found interval {'miny': 212, 'maxy': 220, 'amplitude': 0.9296436028712667, 'center': 216, 'trend': 0.0008254960776810969}
2018-09-18 18:41:48.562636 Found interval {'miny': 249, 'maxy': 259, 'amplitude': 0.4863846793603327, 'center': 254, 'trend': 0.0026836071184149156}
2018-09-18 18:41:50.106592 Found interval {'miny': 226, 'maxy': 233, 'amplitude': 0.6562675962335325, 'center': 229, 'trend': -0.012313472709745756}
2018-09-18 18:41:50.350567 Found interval {'miny': 227, 'maxy': 235, 'amplitude': 0.8527953875222695, 'center': 231, 'trend': -0.013187385376697976}
2018-09-18 18:41:51.608223 Found interval {'miny': 231, 'maxy': 241, 'amplitude': 1.092884158235132, 'center': 236, 'trend': -0.018019706101957206}
2018-09-18 18:41:51.860368 Found interval {'miny': 231, 'maxy': 243, 'amplitude': 0.8408755901692571, 'center': 237, 'trend': -0.024132744709712196}
2018-09-18 18:41:52.116021 Found interval {'miny': 216, 'maxy': 225, 'amplitude': 0.7416585247133274, 'center': 220, 'trend': -0.030353027775894596}
2018-09-18 18:41:52.366634 Found interval {'miny': 229, 'maxy': 238, 'amplitude': 0.6450432815062509, 'center': 233, 'trend': -0.0323290609244266}
2018-09-18 18:41:54.852263 Found interval {'miny': 232, 'maxy': 240, 'amplitude': 0.6868396827212605, 'center': 236, 'trend': -0.039478855034859546}
2018-09-18 18:41:55.109035 Found interval {'miny': 234, 'maxy': 243, 'amplitude': 0.5917191603463686, 'center': 238, 'trend': -0.041353306002846583}
2018-09-18 18:41:56.347021 Found interval {'miny': 239, 'maxy': 248, 'amplitude': 0.26192609676456247, 'center': 243, 'trend': -0.05481728442052345}
2018-09-18 18:41:58.820861 Found interval {'miny': 232, 'maxy': 242, 'amplitude': 0.9383386039855665, 'center': 237, 'trend': -0.022827564348885596}
2018-09-18 18:41:59.081001 Found interval {'miny': 235, 'maxy': 245, 'amplitude': 0.8514834134821858, 'center': 240, 'trend': -0.020954050814130574}
2018-09-18 18:41:59.333782 Found interval {'miny': 235, 'maxy': 246, 'amplitude': 0.7001902651462388, 'center': 240, 'trend': -0.018633421323431643}
2018-09-18 18:42:01.807473 Found interval {'miny': 243, 'maxy': 248, 'amplitude': 1.1935555772114985, 'center': 245, 'trend': -0.009272661910027478}
2018-09-18 18:42:04.790838 Found interval {'miny': 225, 'maxy': 235, 'amplitude': 1.08784914610348, 'center': 230, 'trend': -0.006007614551707542}
2018-09-18 18:42:05.044514 Found interval {'miny': 219, 'maxy': 225, 'amplitude': 1.1290466974515054, 'center': 222, 'trend': -0.010244730827851128}
2018-09-18 18:42:05.296322 Found interval {'miny': 214, 'maxy': 224, 'amplitude': 0.9394084516773604, 'center': 219, 'trend': -0.008686428649204435}
2018-09-18 18:42:05.551405 Found interval {'miny': 214, 'maxy': 222, 'amplitude': 0.8662002490218833, 'center': 218, 'trend': -0.006518629234294682}
2018-09-18 18:42:06.051973 Found interval {'miny': 212, 'maxy': 218, 'amplitude': 0.7301789750882935, 'center': 215, 'trend': 0.00010485817137449769}
2018-09-18 18:42:11.778980 Found interval {'miny': 232, 'maxy': 243, 'amplitude': 0.8815860532524098, 'center': 237, 'trend': 0.020040620506159897}
2018-09-18 18:42:12.037058 Found interval {'miny': 233, 'maxy': 245, 'amplitude': 0.8292213923345015, 'center': 239, 'trend': 0.019326568029778175}
2018-09-18 18:42:12.291461 Found interval {'miny': 233, 'maxy': 246, 'amplitude': 0.7463841182091323, 'center': 239, 'trend': 0.02145381033021657}
2018-09-18 18:42:17.744072 Found interval {'miny': 229, 'maxy': 238, 'amplitude': 0.9661886859644023, 'center': 233, 'trend': 0.017562919022127938}
2018-09-18 18:42:17.996913 Found interval {'miny': 229, 'maxy': 239, 'amplitude': 0.9020517972009651, 'center': 234, 'trend': 0.014838071366007623}
