start,miny,maxy,center,trend,amplitude
2018.09.19 16:15:00,2018.09.19 17:00:00,2018.09.19 18:55:00,2018.09.19 18:25:00,5.392201364724611e-05,0.0013097540928186115
2018.09.19 18:10:00,2018.09.19 18:15:00,2018.09.19 19:25:00,2018.09.19 19:00:00,-1.5157241779970374e-05,0.0016572042654325108
2018.09.19 19:15:00,2018.09.19 19:25:00,2018.09.19 20:50:00,2018.09.19 20:30:00,-3.747616199902516e-05,0.0009859638032656652
2018.09.19 19:20:00,2018.09.19 19:30:00,2018.09.19 20:55:00,2018.09.19 20:35:00,-3.325282311584471e-05,0.0010045545198030194
2018.09.19 19:30:00,2018.09.19 20:00:00,2018.09.19 21:35:00,2018.09.19 21:10:00,-2.9143220691505894e-05,0.0010650090842022825
2018.09.19 20:50:00,2018.09.19 20:55:00,2018.09.19 21:50:00,2018.09.19 21:25:00,3.922954863579824e-06,0.0012166274594421907
2018.09.19 20:55:00,2018.09.19 21:00:00,2018.09.19 21:40:00,2018.09.19 21:15:00,4.947630897041944e-06,0.001125564517129819
2018.09.20 06:15:00,2018.09.20 06:20:00,2018.09.20 06:55:00,2018.09.20 06:40:00,-3.4637323873922714e-06,0.0004788459819700166
2018.09.20 06:45:00,2018.09.20 06:50:00,2018.09.20 07:55:00,2018.09.20 07:35:00,7.353817473425487e-06,0.00044671454894916376
2018.09.20 08:00:00,2018.09.20 08:05:00,2018.09.20 09:20:00,2018.09.20 08:50:00,5.642807276128088e-05,0.000296142091153859
2018.09.20 09:35:00,2018.09.20 09:40:00,2018.09.20 10:10:00,2018.09.20 09:55:00,1.5392512235144347e-05,0.0007846630477239603
2018.09.20 09:40:00,2018.09.20 09:45:00,2018.09.20 10:25:00,2018.09.20 10:05:00,1.4893816426824995e-05,0.0010280104283786086
2018.09.20 10:25:00,2018.09.20 10:30:00,2018.09.20 12:00:00,2018.09.20 11:35:00,2.038723394068392e-05,0.0010815770947794363
2018.09.20 10:45:00,2018.09.20 11:05:00,2018.09.20 12:15:00,2018.09.20 12:00:00,2.3830804993822188e-05,0.0010607031145682473
2018.09.20 10:50:00,2018.09.20 11:15:00,2018.09.20 12:35:00,2018.09.20 12:15:00,2.8171974271214918e-05,0.0013292801935945995
2018.09.20 10:55:00,2018.09.20 11:20:00,2018.09.20 12:50:00,2018.09.20 12:25:00,3.5485183728487234e-05,0.001141295304386486
2018.09.20 12:35:00,2018.09.20 12:40:00,2018.09.20 13:55:00,2018.09.20 13:30:00,0.00019236167509794065,0.0028586087692151893
2018.09.20 12:40:00,2018.09.20 12:45:00,2018.09.20 14:10:00,2018.09.20 13:40:00,0.00019820528511457926,0.0017296026099630525
2018.09.20 14:45:00,2018.09.20 14:50:00,2018.09.20 16:00:00,2018.09.20 15:35:00,2.831984607198247e-05,0.003690430486469135
2018.09.20 14:50:00,2018.09.20 14:55:00,2018.09.20 16:05:00,2018.09.20 15:35:00,1.240781773832445e-05,0.0027633603636567665
2018.09.20 14:55:00,2018.09.20 15:00:00,2018.09.20 16:15:00,2018.09.20 15:45:00,-3.5715088781895654e-06,0.002323305447231147
2018.09.20 15:00:00,2018.09.20 15:05:00,2018.09.20 16:20:00,2018.09.20 15:50:00,-1.132981734655408e-05,0.0022447104922627393
2018.09.20 15:05:00,2018.09.20 15:10:00,2018.09.20 16:30:00,2018.09.20 16:05:00,-1.247381653077503e-05,0.0022095533268647392
2018.09.20 15:10:00,2018.09.20 15:15:00,2018.09.20 16:35:00,2018.09.20 16:00:00,-1.2561353095735714e-05,0.0018145796781368388
2018.09.20 15:35:00,2018.09.20 15:40:00,2018.09.20 16:55:00,2018.09.20 16:35:00,-3.882542551845336e-05,0.002104975413718511
2018.09.20 15:25:00,2018.09.20 15:40:00,2018.09.20 17:00:00,2018.09.20 16:40:00,-4.6873576319826975e-05,0.0015413913851347314
2018.09.20 15:55:00,2018.09.20 16:25:00,2018.09.20 17:55:00,2018.09.20 17:30:00,-4.456341657780221e-05,0.0024938485550181693
2018.09.20 16:40:00,2018.09.20 16:45:00,2018.09.20 18:25:00,2018.09.20 17:45:00,-5.063725194393021e-05,0.0008622218942003219
2018.09.20 16:45:00,2018.09.20 16:50:00,2018.09.20 18:00:00,2018.09.20 17:35:00,-4.7240624920756454e-05,0.0014264041907905108
2018.09.20 16:50:00,2018.09.20 16:55:00,2018.09.20 18:00:00,2018.09.20 17:35:00,-4.1683581682137184e-05,0.0021006697906221557
2018.09.20 17:15:00,2018.09.20 17:20:00,2018.09.20 18:40:00,2018.09.20 18:15:00,-9.60343844073517e-06,0.003398691661785841
2018.09.20 17:20:00,2018.09.20 17:25:00,2018.09.20 18:45:00,2018.09.20 18:20:00,-7.1335172688177e-06,0.0031209675962081012
2018.09.20 17:25:00,2018.09.20 17:30:00,2018.09.20 18:50:00,2018.09.20 18:25:00,-3.5522737112712868e-06,0.0027266143565134885
2018.09.20 17:30:00,2018.09.20 17:35:00,2018.09.20 19:00:00,2018.09.20 18:30:00,1.6040998917744509e-06,0.0023144847281598986
2018.09.20 17:35:00,2018.09.20 17:40:00,2018.09.20 19:05:00,2018.09.20 18:35:00,7.538597240199086e-06,0.0018131364938756996
2018.09.20 17:40:00,2018.09.20 17:45:00,2018.09.20 19:25:00,2018.09.20 18:55:00,1.8261056877831163e-05,0.00162298399555879
2018.09.20 19:40:00,2018.09.20 19:45:00,2018.09.20 20:50:00,2018.09.20 20:20:00,6.889070512076813e-05,0.0021318302432125785
2018.09.20 19:45:00,2018.09.20 19:50:00,2018.09.20 21:10:00,2018.09.20 20:40:00,6.848344876417137e-05,0.0020483733026058974
2018.09.20 19:50:00,2018.09.20 19:55:00,2018.09.20 21:20:00,2018.09.20 20:45:00,6.943551320569455e-05,0.0018493065122794274
2018.09.20 19:55:00,2018.09.20 20:00:00,2018.09.20 21:30:00,2018.09.20 20:55:00,7.175523050782883e-05,0.0016280155363904653
2018.09.20 21:50:00,2018.09.20 21:55:00,2018.09.20 23:05:00,2018.09.20 22:40:00,6.72804635692868e-07,0.0017088095188688716
2018.09.20 21:55:00,2018.09.20 22:00:00,2018.09.20 23:15:00,2018.09.20 22:45:00,-1.6132865613476333e-06,0.0016172788773042355
2018.09.20 22:00:00,2018.09.20 22:05:00,2018.09.20 23:30:00,2018.09.20 23:00:00,-4.7742986596606794e-06,0.001521875417504627
2018.09.20 22:05:00,2018.09.20 22:10:00,2018.09.20 23:40:00,2018.09.20 23:05:00,-7.041414384369832e-06,0.0013916724550829685
2018.09.20 22:10:00,2018.09.20 22:15:00,2018.09.20 23:35:00,2018.09.20 23:05:00,-9.12678704281068e-06,0.0011878122170070195
2018.09.21 02:10:00,2018.09.21 03:05:00,2018.09.21 04:50:00,2018.09.21 04:25:00,1.23583500073613e-05,0.0008078496234856981
2018.09.21 03:10:00,2018.09.21 03:15:00,2018.09.21 04:05:00,2018.09.21 03:35:00,-4.60487234220728e-06,0.0009116806934921687
2018.09.21 03:20:00,2018.09.21 03:25:00,2018.09.21 04:35:00,2018.09.21 04:10:00,-2.3679327525849707e-06,0.0011565253906046342
2018.09.21 03:25:00,2018.09.21 03:30:00,2018.09.21 04:45:00,2018.09.21 04:15:00,-4.048567653791358e-07,0.0009501053525260618
2018.09.21 03:30:00,2018.09.21 03:35:00,2018.09.21 04:45:00,2018.09.21 04:10:00,-4.0401562452587034e-07,0.0007117877951878435
2018.09.21 03:35:00,2018.09.21 03:40:00,2018.09.21 05:10:00,2018.09.21 04:30:00,1.8996599844403884e-06,0.0006317414546671753
2018.09.21 04:10:00,2018.09.21 04:40:00,2018.09.21 06:10:00,2018.09.21 05:45:00,4.9202082661136185e-06,0.0006130825199890592
2018.09.21 06:05:00,2018.09.21 06:10:00,2018.09.21 07:35:00,2018.09.21 07:10:00,3.901412238984848e-06,0.0006212911352759668
